customer_id,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,country,state,city,zip_code,latitude,longitude,population,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_label,churn_score,cltv,churn_category,tenure_group,revenue_per_month,avg_monthly_value,service_count,satisfaction_tenure_interaction,satisfaction_monthly_charge_interaction,revenue_tenure_interaction
1236-WFCDV,Male,74,0,1,0,0,0,United States,California,Greenbrae,94904,37.946617,-122.563571,12010,Q3,0,0,14,Unknown,1,11.31,0,1,Fiber Optic,24,0,0,0,0,1,1,0,1,Month-to-Month,0,Credit Card,90.45,1266.1,0.0,0,158.34,1424.4399999999998,3,Churned,1,96,4777,Competitor,13_24_months,101.74571428571427,6.460714285714286,5,42,271.35,19942.159999999996
1271-SJBGZ,Male,77,0,1,0,0,0,United States,California,Forest Knolls,94933,38.010092,-122.689442,1025,Q3,0,0,12,Unknown,0,0.0,0,1,DSL,10,0,0,1,1,0,1,0,1,Month-to-Month,1,Bank Withdrawal,43.65,526.95,0.0,0,0.0,526.95,1,Churned,1,74,2437,Competitor,0_12_months,43.9125,3.6374999999999997,5,12,43.65,6323.400000000001
4441-NIHPT,Female,73,0,1,0,0,0,United States,California,Freedom,95019,36.936228,-121.785559,4753,Q3,0,0,13,Unknown,1,40.37,0,1,Fiber Optic,21,0,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.3,940.35,0.0,0,524.81,1465.16,1,Churned,1,90,2995,Competitor,13_24_months,112.7046153846154,5.7153846153846155,4,13,74.3,19047.08
8999-BOHSE,Female,68,0,1,0,0,0,United States,California,Gilroy,95020,37.03889,-121.528955,49968,Q3,0,0,11,Unknown,1,3.96,0,1,Fiber Optic,27,0,0,0,0,1,1,0,1,Month-to-Month,0,Bank Withdrawal,89.7,1047.7,0.0,0,43.56,1091.26,2,Churned,1,89,2202,Attitude,0_12_months,99.20545454545454,8.154545454545454,5,22,179.4,12003.86
7029-RPUAV,Male,74,0,1,1,0,0,United States,California,Los Gatos,95030,37.222842,-121.988727,13290,Q3,1,1,17,Unknown,1,28.18,1,1,Cable,16,0,0,1,0,1,1,0,1,Month-to-Month,1,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51,3,Churned,1,87,5508,Competitor,13_24_months,123.61823529411765,5.908823529411765,7,51,301.35,35725.670000000006
8111-SLLHI,Male,65,0,1,1,0,0,United States,California,San Jose,95128,37.316146,-121.936285,32804,Q3,1,1,39,Unknown,1,33.25,1,1,Fiber Optic,26,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,105.65,4284.8,0.0,0,1296.75,5581.55,3,Churned,1,96,4687,Attitude,25_48_months,143.11666666666667,2.708974358974359,9,117,316.95000000000005,217680.45
5293-WXJAK,Female,73,0,1,1,0,0,United States,California,San Jose,95135,37.28682,-121.723877,15798,Q3,1,5,11,Unknown,1,17.25,1,1,Fiber Optic,27,0,0,1,1,1,1,0,1,Month-to-Month,1,Bank Withdrawal,104.05,1133.65,0.0,0,189.75,1323.4,3,Churned,1,82,4553,Competitor,0_12_months,120.30909090909091,9.459090909090909,8,33,312.15,14557.400000000001
4086-YQSNZ,Female,74,0,1,1,0,0,United States,California,Glencoe,95232,38.358464,-120.579304,21,Q3,1,1,3,Offer E,1,3.29,0,1,Fiber Optic,9,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,80.4,224.05,0.0,0,9.87,233.92,2,Churned,1,89,3834,Attitude,0_12_months,77.97333333333333,26.8,4,6,160.8,701.76
8399-YNDCH,Male,80,0,1,0,0,0,United States,California,Columbia,95310,38.085839,-120.37855,2144,Q3,0,0,21,Unknown,1,34.62,0,1,DSL,14,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,60.05,1236.15,0.0,0,727.02,1963.17,1,Churned,1,70,4716,Competitor,13_24_months,93.48428571428572,2.8595238095238096,5,21,60.05,41226.57
5565-FILXA,Female,76,0,1,0,0,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,0,0,16,Unknown,1,38.75,1,1,Fiber Optic,16,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,96.15,1529.2,0.0,0,620.0,2149.2,2,Churned,1,96,5913,Other,13_24_months,134.325,6.009375,6,32,192.3,34387.2
4187-CINZD,Female,73,0,1,0,0,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173,Q3,0,0,46,Unknown,1,6.13,0,1,Fiber Optic,30,0,1,0,0,1,1,0,1,One Year,0,Credit Card,95.25,4424.2,0.0,0,281.98,4706.18,2,Churned,1,90,3180,Competitor,25_48_months,102.30826086956522,2.0706521739130435,6,92,190.5,216484.28000000003
6818-WOBHJ,Female,70,0,1,1,0,0,United States,California,Fulton,95439,38.493888,-122.777141,476,Q3,1,1,68,Offer A,1,24.13,1,1,Fiber Optic,24,0,1,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,89.6,6127.6,0.0,0,1640.84,7768.44,1,Churned,1,69,5651,Competitor,49_plus_months,114.24176470588235,1.3176470588235294,6,68,89.6,528253.9199999999
9134-CEQMF,Male,75,0,1,1,0,0,United States,California,Nice,95464,39.12334,-122.838198,2223,Q3,1,1,7,Offer E,1,13.63,0,1,Fiber Optic,27,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,89.5,676.7,0.0,0,95.41,772.11,2,Churned,1,89,3077,Dissatisfaction,0_12_months,110.30142857142857,12.785714285714286,5,14,179.0,5404.77
8519-IMDHU,Male,74,0,1,1,0,0,United States,California,Alderpoint,95511,40.166028,-123.584144,261,Q3,1,1,15,Unknown,1,45.25,1,1,Cable,22,0,0,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,85.6,1345.55,0.0,0,678.75,2024.3,1,Churned,1,83,4981,Competitor,13_24_months,134.95333333333332,5.706666666666666,5,15,85.6,30364.5
3372-KWFBM,Male,76,0,1,0,0,0,United States,California,Bayside,95524,40.825486,-124.049485,1689,Q3,0,0,16,Unknown,1,19.18,1,1,Fiber Optic,22,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,86.6,1281.0,0.0,0,306.88,1587.88,3,Churned,1,81,2508,Dissatisfaction,13_24_months,99.2425,5.4125,5,48,259.79999999999995,25406.08
7206-GZCDC,Female,75,0,1,0,0,0,United States,California,Loleta,95551,40.665952,-124.240051,1447,Q3,0,0,1,Offer E,1,29.68,0,1,Cable,18,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.25,69.25,0.0,0,29.68,98.93,2,Churned,1,75,4371,Attitude,0_12_months,98.93,69.25,3,2,138.5,98.93
1768-ZAIFU,Female,74,0,1,0,0,0,United States,California,Rio Dell,95562,40.485849,-124.163234,3284,Q3,0,0,1,Unknown,0,0.0,0,1,Cable,5,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,25.2,25.2,0.0,0,0.0,25.2,1,Churned,1,67,5688,Competitor,0_12_months,25.2,25.2,2,1,25.2,25.2
3793-MMFUH,Female,73,0,1,0,0,0,United States,California,Davis,95618,38.544002,-121.685559,648,Q3,0,0,13,Unknown,1,19.03,1,1,Fiber Optic,24,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,95.05,1290.0,0.0,0,247.39,1537.39,1,Churned,1,90,2230,Competitor,13_24_months,118.26076923076924,7.311538461538461,7,13,95.05,19986.07
6567-HOOPW,Female,69,0,1,0,0,0,United States,California,Folsom,95630,38.672638,-121.147403,51855,Q3,0,0,1,Unknown,1,20.06,0,1,Fiber Optic,24,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,79.2,79.2,0.0,0,20.06,99.26,3,Churned,1,76,4363,Competitor,0_12_months,99.26,79.2,4,3,237.60000000000002,99.26
8621-MNIHH,Female,75,0,1,1,0,0,United States,California,Madison,95653,38.674276,-121.961866,844,Q3,1,1,34,Unknown,1,2.88,1,1,Fiber Optic,4,0,1,1,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,94.25,3217.55,0.0,0,97.92,3315.4700000000003,1,Churned,1,88,3369,Competitor,25_48_months,97.51382352941177,2.7720588235294117,7,34,94.25,112725.98000000001
5419-CONWX,Female,65,0,1,0,0,0,United States,California,Pleasant Grove,95668,38.833554,-121.498102,901,Q3,0,0,4,Unknown,1,12.68,0,1,Fiber Optic,10,0,1,1,0,1,1,1,1,Month-to-Month,1,Credit Card,99.8,442.85,0.0,0,50.72,493.5700000000001,1,Churned,1,89,2268,Competitor,0_12_months,123.39250000000003,24.95,8,4,99.8,1974.2800000000004
7024-OHCCK,Female,77,0,1,0,0,0,United States,California,Sheridan,95681,38.984756,-121.345074,1219,Q3,0,0,2,Unknown,1,19.27,1,1,Fiber Optic,18,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,93.85,170.85,0.0,0,38.54,209.39,3,Churned,1,72,4193,Other,0_12_months,104.695,46.925,6,6,281.54999999999995,418.78
5357-TZHPP,Male,67,0,1,0,0,0,United States,California,Wheatland,95692,39.043387,-121.409837,3600,Q3,0,0,9,Unknown,1,30.8,1,1,Fiber Optic,18,0,0,0,0,0,1,0,1,Month-to-Month,1,Credit Card,84.4,732.5,0.0,0,277.2,1009.7,2,Churned,1,83,5745,Attitude,0_12_months,112.1888888888889,9.377777777777778,5,18,168.8,9087.300000000001
0506-LVNGN,Female,78,0,1,0,0,0,United States,California,Rancho Cordova,95742,38.591134,-121.161585,299,Q3,0,0,5,Unknown,1,42.33,0,1,Fiber Optic,9,0,0,1,0,0,0,0,1,Month-to-Month,1,Credit Card,75.55,349.65,0.0,0,211.65,561.3,1,Churned,1,90,4028,Competitor,0_12_months,112.25999999999999,15.11,4,5,75.55,2806.5
9809-IMGCQ,Male,65,0,1,0,0,0,United States,California,Canyon Dam,95923,40.171312,-121.120605,86,Q3,0,0,22,Offer D,1,40.18,1,1,Fiber Optic,8,0,0,0,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,96.7,2082.95,0.0,100,883.96,3066.91,1,Churned,1,93,4458,Competitor,13_24_months,139.405,4.3954545454545455,6,22,96.7,67472.01999999999
3254-YRILK,Male,74,0,1,0,0,0,United States,California,Dobbins,95935,39.381174,-121.21191,614,Q3,0,0,19,Offer D,1,39.97,1,1,Fiber Optic,9,0,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,88.2,1775.8,0.0,0,759.43,2535.23,1,Churned,1,69,5683,Competitor,13_24_months,133.43315789473684,4.6421052631578945,6,19,88.2,48169.37
0529-ONKER,Male,70,0,1,0,0,0,United States,California,Forest Ranch,95942,40.077028,-121.494168,1351,Q3,0,0,15,Offer D,1,46.38,1,1,Fiber Optic,19,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,75.65,1146.65,0.0,0,695.7,1842.35,3,Churned,1,96,2099,Attitude,13_24_months,122.82333333333332,5.043333333333334,4,45,226.95000000000002,27635.25
5240-IJOQT,Male,69,0,1,0,0,0,United States,California,Grass Valley,95949,39.099204,-121.137962,17922,Q3,0,0,1,Unknown,1,11.34,1,1,Fiber Optic,20,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.7,74.7,0.0,0,11.34,86.04,1,Churned,1,88,3348,Competitor,0_12_months,86.04,74.7,4,1,74.7,86.04
0661-XEYAN,Female,76,0,1,0,0,0,United States,California,Nevada City,95959,39.333737,-120.858667,17269,Q3,0,0,1,Unknown,0,0.0,0,1,DSL,26,0,0,0,0,0,0,0,0,Month-to-Month,1,Mailed Check,25.8,25.8,0.0,20,0.0,45.8,1,Churned,1,90,3884,Competitor,0_12_months,45.8,25.8,1,1,25.8,45.8
2660-EMUBI,Male,71,0,1,0,0,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,0,0,10,Offer D,1,41.37,1,1,Fiber Optic,14,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,95.35,898.35,0.0,0,413.7,1312.05,1,Churned,1,75,5353,Competitor,0_12_months,131.20499999999998,9.535,6,10,95.35,13120.5
7675-OZCZG,Female,76,0,1,0,0,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,0,0,3,Unknown,1,30.14,0,1,DSL,6,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,45.0,127.1,0.0,10,90.42,227.52,3,Churned,1,77,4145,Competitor,0_12_months,75.84,15.0,2,9,135.0,682.5600000000001
9391-EOYLI,Male,77,0,1,1,0,0,United States,California,Lewiston,96052,40.704293,-122.803899,1845,Q3,1,1,12,Offer D,1,6.97,0,1,Fiber Optic,19,0,0,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,80.45,950.2,0.0,0,83.64,1033.84,2,Churned,1,69,5374,Competitor,0_12_months,86.15333333333332,6.704166666666667,4,24,160.9,12406.079999999998
2761-OCIAX,Male,74,0,1,0,0,0,United States,California,Palo Cedro,96073,40.582399,-122.195512,4931,Q3,0,0,2,Unknown,1,6.51,0,1,Fiber Optic,11,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.7,165.4,0.0,0,13.02,178.42000000000002,2,Churned,1,81,2803,Competitor,0_12_months,89.21000000000001,37.35,4,4,149.4,356.84000000000003
3068-OMWZA,Male,77,0,1,0,0,0,United States,California,Round Mountain,96084,40.923558,-122.059933,459,Q3,0,0,1,Unknown,1,49.6,1,1,Fiber Optic,20,0,0,1,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,88.8,88.8,0.0,10,49.6,148.4,1,Churned,1,91,3106,Competitor,0_12_months,148.4,88.8,5,1,88.8,148.4
4154-AQUGT,Male,76,0,1,1,0,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,1,1,13,Offer D,1,1.47,0,1,Fiber Optic,5,0,1,0,1,0,1,0,1,Month-to-Month,1,Bank Withdrawal,89.05,1169.35,0.0,0,19.11,1188.4599999999998,1,Churned,1,82,3861,Competitor,13_24_months,91.41999999999999,6.85,6,13,89.05,15449.979999999998
8017-LXHFA,Female,77,0,1,0,0,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,0,0,23,Offer D,1,31.17,0,1,Fiber Optic,23,0,1,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,94.75,2293.6,0.0,0,716.9100000000001,3010.51,2,Churned,1,95,2740,Competitor,13_24_months,130.8917391304348,4.119565217391305,6,46,189.5,69241.73000000001
4248-QPAVC,Female,80,0,1,1,0,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,1,1,17,Offer D,1,36.82,1,1,Fiber Optic,6,1,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,85.35,1463.45,0.0,0,625.94,2089.3900000000003,1,Churned,1,90,3209,Competitor,13_24_months,122.90529411764707,5.020588235294118,6,17,85.35,35519.630000000005
4690-LLKUA,Male,68,0,1,0,0,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,0,0,17,Unknown,1,40.93,0,1,DSL,2,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,45.05,770.6,0.0,0,695.81,1466.41,1,Churned,1,93,3797,Competitor,13_24_months,86.25941176470589,2.65,3,17,45.05,24928.97
9490-DFPMD,Female,79,0,1,0,0,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,0,0,42,Unknown,1,9.53,1,1,Fiber Optic,17,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,84.65,3541.35,0.0,0,400.26,3941.61,2,Churned,1,90,4871,Competitor,25_48_months,93.84785714285715,2.0154761904761904,5,84,169.3,165547.62
8580-AECUZ,Male,65,0,1,0,0,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,0,0,1,Unknown,1,42.3,0,1,Fiber Optic,16,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,79.1,79.1,0.0,0,42.3,121.4,3,Churned,1,92,5001,Competitor,0_12_months,121.4,79.1,4,3,237.29999999999998,121.4
5047-LHVLY,Male,68,0,1,0,0,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,Q3,0,0,1,Offer E,1,39.78,0,1,Cable,12,0,0,1,0,0,0,0,1,Month-to-Month,1,Mailed Check,50.15,50.15,0.0,0,39.78,89.93,2,Churned,1,91,3438,Competitor,0_12_months,89.93,50.15,4,2,100.3,89.93
8375-DKEBR,Female,72,0,1,0,0,0,United States,California,Hermosa Beach,90254,33.86532,-118.396336,18693,Q3,0,0,1,Offer E,1,34.51,0,1,Fiber Optic,15,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.6,69.6,0.0,0,34.51,104.11,1,Churned,1,96,3438,Competitor,0_12_months,104.11,69.6,3,1,69.6,104.11
7279-BUYWN,Female,66,0,1,0,0,0,United States,California,Buena Park,90620,33.845706,-118.012204,44442,Q3,0,0,41,Unknown,1,27.95,1,1,Fiber Optic,23,1,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,113.2,4689.5,0.0,0,1145.95,5835.45,1,Churned,1,89,3380,Attitude,25_48_months,142.3280487804878,2.760975609756098,10,41,113.2,239253.44999999998
7156-MHUGY,Male,68,0,1,0,0,0,United States,California,Buena Park,90621,33.874224,-117.993368,33528,Q3,0,0,13,Unknown,1,26.11,0,1,Fiber Optic,4,0,0,0,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,90.5,1201.15,29.84,140,339.43,1650.7400000000002,1,Churned,1,76,5394,Competitor,13_24_months,126.98000000000002,6.961538461538462,5,13,90.5,21459.620000000003
9606-PBKBQ,Male,69,0,1,1,0,0,United States,California,Long Beach,90813,33.781086,-118.199049,63136,Q3,1,1,32,Unknown,1,5.99,1,1,Fiber Optic,23,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,85.0,2642.05,49.57,0,191.68,2784.16,1,Churned,1,94,4584,Attitude,25_48_months,87.005,2.65625,6,32,85.0,89093.12
3536-IQCTX,Male,76,0,1,1,0,0,United States,California,South Pasadena,91030,34.110444,-118.156957,23984,Q3,1,1,32,Unknown,1,49.6,1,1,Fiber Optic,10,0,0,0,0,0,1,1,1,Month-to-Month,0,Bank Withdrawal,85.3,2661.1,0.0,0,1587.2,4248.3,1,Churned,1,75,2712,Competitor,25_48_months,132.759375,2.665625,6,32,85.3,135945.6
3132-TVFDZ,Male,70,0,1,1,0,0,United States,California,Glendale,91202,34.167926,-118.267539,21990,Q3,1,1,57,Unknown,0,0.0,0,1,Cable,3,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,44.85,2572.95,12.07,0,0.0,2560.88,2,Churned,1,82,5172,Attitude,49_plus_months,44.92771929824561,0.7868421052631579,5,114,89.7,145970.16
8080-DDEMJ,Male,71,0,1,0,0,0,United States,California,Glendale,91204,34.136306,-118.26036,17015,Q3,0,0,1,Offer E,1,15.28,0,1,Cable,14,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,45.1,45.1,0.0,0,15.28,60.38,2,Churned,1,79,4499,Attitude,0_12_months,60.38,45.1,3,2,90.2,60.38
6702-OHFWR,Male,75,0,1,0,0,0,United States,California,Reseda,91335,34.200175,-118.540958,68018,Q3,0,0,1,Offer E,0,0.0,0,1,DSL,26,0,1,1,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,43.3,43.3,0.0,0,0.0,43.3,3,Churned,1,91,4972,Other,0_12_months,43.3,43.3,5,3,129.89999999999998,43.3
4510-PYUSH,Female,67,0,1,0,0,0,United States,California,Sylmar,91342,34.321621,-118.399841,81986,Q3,0,0,38,Unknown,1,26.1,0,1,DSL,27,1,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,57.15,2250.65,0.0,0,991.8,3242.4500000000003,1,Churned,1,75,3110,Attitude,25_48_months,85.32763157894738,1.5039473684210527,5,38,57.15,123213.1
8840-DQLGN,Female,65,0,1,1,0,0,United States,California,Burbank,91502,34.177267,-118.31003,11517,Q3,1,1,35,Unknown,1,15.98,1,1,Cable,22,1,1,0,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,100.5,3653.35,0.0,0,559.3000000000001,4212.65,1,Churned,1,81,4745,Attitude,25_48_months,120.36142857142856,2.8714285714285714,8,35,100.5,147442.75
4193-ORFCL,Female,80,0,1,0,0,0,United States,California,North Hollywood,91606,34.187599,-118.387125,45358,Q3,0,0,1,Offer E,1,15.24,0,1,DSL,14,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,45.1,45.1,0.0,0,15.24,60.34,1,Churned,1,70,2740,Competitor,0_12_months,60.34,45.1,3,1,45.1,60.34
7776-QWNFX,Male,71,0,1,1,0,0,United States,California,Chino,91710,33.990646,-117.663025,75319,Q3,1,1,30,Unknown,1,4.65,0,1,DSL,29,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,50.4,1527.5,0.0,0,139.5,1667.0,3,Churned,1,83,4795,Attitude,25_48_months,55.56666666666667,1.68,4,90,151.2,50010.0
6689-TCZHQ,Female,70,0,1,0,0,0,United States,California,Claremont,91711,34.127621,-117.717863,34716,Q3,0,0,5,Offer E,1,12.27,0,1,Fiber Optic,20,0,0,0,0,0,1,0,1,Month-to-Month,0,Bank Withdrawal,78.95,378.4,0.0,0,61.35,439.75,3,Churned,1,65,4054,Attitude,0_12_months,87.95,15.790000000000001,4,15,236.85000000000002,2198.75
9497-QCMMS,Male,73,0,1,0,0,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,Q3,0,0,1,Offer E,1,30.17,1,1,Fiber Optic,6,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,93.55,93.55,0.0,0,30.17,123.72,1,Churned,1,81,5536,Competitor,0_12_months,123.72,93.55,6,1,93.55,123.72
3424-NMNBO,Male,78,0,1,1,0,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,Q3,1,1,58,Unknown,1,49.38,1,1,Fiber Optic,19,1,1,1,0,1,1,0,1,One Year,1,Bank Withdrawal,108.85,6287.25,0.0,0,2864.04,9151.29,1,Churned,1,91,4739,Competitor,49_plus_months,157.78086206896552,1.8767241379310344,9,58,108.85,530774.8200000001
4514-GFCFI,Female,76,0,1,0,0,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,Q3,0,0,16,Unknown,1,17.51,1,1,Fiber Optic,7,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,84.75,1350.15,0.0,0,280.16,1630.3100000000002,2,Churned,1,91,5136,Attitude,13_24_months,101.89437500000001,5.296875,5,32,169.5,26084.960000000003
8000-REIQB,Female,73,0,1,0,0,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,Q3,0,0,1,Offer E,1,22.5,0,1,Fiber Optic,27,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,69.95,69.95,0.0,10,22.5,102.45,2,Churned,1,94,3208,Competitor,0_12_months,102.45,69.95,2,2,139.9,102.45
4795-KTRTH,Female,68,0,1,1,0,0,United States,California,San Diego,92122,32.85723,-117.209774,34902,Q3,1,1,5,Offer E,1,47.28,1,1,Fiber Optic,11,0,1,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,81.0,371.65,40.64,10,236.4,577.41,1,Churned,1,91,4287,Competitor,0_12_months,115.482,16.2,4,5,81.0,2887.0499999999997
9961-JBNMK,Male,79,0,1,0,0,0,United States,California,Desert Center,92239,33.889605,-115.257009,964,Q3,0,0,21,Unknown,1,42.27,0,1,Fiber Optic,7,0,0,1,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,96.8,2030.3,10.2,0,887.6700000000001,2907.77,1,Churned,1,87,4317,Dissatisfaction,13_24_months,138.4652380952381,4.609523809523809,6,21,96.8,61063.17
6179-GJPSO,Female,67,0,1,0,0,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,0,0,43,Unknown,1,31.83,0,1,Fiber Optic,10,1,1,0,1,1,1,0,1,Month-to-Month,1,Credit Card,108.15,4600.7,0.0,0,1368.6899999999998,5969.389999999999,1,Churned,1,86,2833,Competitor,25_48_months,138.82302325581395,2.5151162790697676,8,43,108.15,256683.76999999996
8290-YWKHZ,Female,69,0,1,1,0,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,1,1,32,Unknown,1,33.74,1,1,Fiber Optic,6,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,93.2,2931.0,17.88,0,1079.68,3992.8,3,Churned,1,90,5247,Competitor,25_48_months,124.775,2.9125,6,96,279.6,127769.6
8051-HJRLT,Female,72,0,1,0,0,0,United States,California,Wrightwood,92397,34.358321,-117.618263,4253,Q3,0,0,1,Offer E,1,18.2,0,1,Fiber Optic,13,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.55,70.55,0.0,0,18.2,88.75,3,Churned,1,82,2146,Attitude,0_12_months,88.75,70.55,3,3,211.64999999999998,88.75
4021-RQSNY,Male,75,0,1,1,0,0,United States,California,Moreno Valley,92555,33.907361,-117.109972,12743,Q3,1,1,29,Unknown,1,25.78,1,1,Fiber Optic,28,0,0,1,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,98.5,3004.15,37.55,40,747.62,3754.22,3,Churned,1,72,5137,Attitude,25_48_months,129.4558620689655,3.396551724137931,7,87,295.5,108872.37999999999
9061-TIHDA,Male,67,0,1,1,0,0,United States,California,Murrieta,92563,33.581045,-117.14719,18311,Q3,1,1,13,Unknown,1,31.7,1,1,Cable,6,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,95.25,1233.65,48.09,0,412.1,1597.66,1,Churned,1,90,2982,Competitor,13_24_months,122.89692307692309,7.326923076923077,7,13,95.25,20769.58
8699-ASUFO,Male,72,0,1,1,0,0,United States,California,Nuevo,92567,33.82769,-117.102244,7344,Q3,1,1,7,Unknown,1,8.92,1,1,Fiber Optic,17,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,74.4,527.9,32.46,0,62.44,557.88,3,Churned,1,96,4969,Attitude,0_12_months,79.69714285714285,10.62857142857143,4,21,223.20000000000002,3905.16
4695-WJZUE,Female,68,0,1,0,0,0,United States,California,Irvine,92606,33.703976,-117.824172,17621,Q3,0,0,2,Unknown,1,21.57,1,1,Fiber Optic,28,0,0,1,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,88.55,179.25,0.0,0,43.14,222.39,1,Churned,1,80,3685,Competitor,0_12_months,111.195,44.275,7,2,88.55,444.78
3988-RQIXO,Female,68,0,1,0,0,0,United States,California,Corona Del Mar,92625,33.600987,-117.862734,13422,Q3,0,0,1,Unknown,1,43.61,0,1,Fiber Optic,2,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,91.3,91.3,0.0,0,43.61,134.91,3,Churned,1,71,2371,Attitude,0_12_months,134.91,91.3,6,3,273.9,134.91
5931-FLJJF,Male,75,0,1,1,0,0,United States,California,Midway City,92655,33.744439,-117.98588,8660,Q3,1,1,7,Unknown,1,16.05,0,1,Fiber Optic,22,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,70.1,467.55,20.23,0,112.35,559.67,2,Churned,1,83,3669,Attitude,0_12_months,79.95285714285714,10.014285714285714,3,14,140.2,3917.6899999999996
